Date	Heures	Type de réserve	Sens de l'ajustement	Quantité de la réserve (en MW)	Prix des offres activées (en euros/MWh)
03/08/2014	00:00 - 00:30	Réserve rapide	A la baisse	0	*
03/08/2014	00:00 - 00:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	00:00 - 00:30	Réserve complémentaire	A la baisse	883	*
03/08/2014	00:30 - 01:00	Réserve rapide	A la hausse	34	*
03/08/2014	00:30 - 01:00	Réserve rapide	A la baisse	0	*
03/08/2014	00:30 - 01:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	00:30 - 01:00	Réserve complémentaire	A la baisse	840	*
03/08/2014	01:00 - 01:30	Réserve rapide	A la hausse	0	*
03/08/2014	01:00 - 01:30	Réserve rapide	A la baisse	0	*
03/08/2014	01:00 - 01:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	01:00 - 01:30	Réserve complémentaire	A la baisse	153	*
03/08/2014	01:30 - 02:00	Réserve rapide	A la hausse	0	*
03/08/2014	01:30 - 02:00	Réserve rapide	A la baisse	0	*
03/08/2014	01:30 - 02:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	01:30 - 02:00	Réserve complémentaire	A la baisse	316	*
03/08/2014	02:00 - 02:30	Réserve rapide	A la hausse	0	*
03/08/2014	02:00 - 02:30	Réserve rapide	A la baisse	0	*
03/08/2014	02:00 - 02:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	02:00 - 02:30	Réserve complémentaire	A la baisse	518	*
03/08/2014	02:30 - 03:00	Réserve rapide	A la hausse	0	*
03/08/2014	02:30 - 03:00	Réserve rapide	A la baisse	0	*
03/08/2014	02:30 - 03:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	02:30 - 03:00	Réserve complémentaire	A la baisse	277	*
03/08/2014	03:00 - 03:30	Réserve rapide	A la hausse	0	*
03/08/2014	03:00 - 03:30	Réserve rapide	A la baisse	125	*
03/08/2014	03:00 - 03:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	03:00 - 03:30	Réserve complémentaire	A la baisse	277	*
03/08/2014	03:30 - 04:00	Réserve rapide	A la hausse	0	*
03/08/2014	03:30 - 04:00	Réserve rapide	A la baisse	125	*
03/08/2014	03:30 - 04:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	03:30 - 04:00	Réserve complémentaire	A la baisse	277	*
03/08/2014	04:00 - 04:30	Réserve rapide	A la hausse	0	*
03/08/2014	04:00 - 04:30	Réserve rapide	A la baisse	0	*
03/08/2014	04:00 - 04:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	04:00 - 04:30	Réserve complémentaire	A la baisse	277	*
03/08/2014	04:30 - 05:00	Réserve rapide	A la hausse	0	*
03/08/2014	04:30 - 05:00	Réserve rapide	A la baisse	0	*
03/08/2014	04:30 - 05:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	04:30 - 05:00	Réserve complémentaire	A la baisse	444	*
03/08/2014	05:00 - 05:30	Réserve rapide	A la hausse	0	*
03/08/2014	05:00 - 05:30	Réserve rapide	A la baisse	0	*
03/08/2014	05:00 - 05:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	05:00 - 05:30	Réserve complémentaire	A la baisse	689	*
03/08/2014	05:30 - 06:00	Réserve rapide	A la hausse	0	*
03/08/2014	05:30 - 06:00	Réserve rapide	A la baisse	0	*
03/08/2014	05:30 - 06:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	05:30 - 06:00	Réserve complémentaire	A la baisse	399	*
03/08/2014	06:00 - 06:30	Réserve rapide	A la hausse	0	*
03/08/2014	06:00 - 06:30	Réserve rapide	A la baisse	225	*
03/08/2014	06:00 - 06:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	06:00 - 06:30	Réserve complémentaire	A la baisse	399	*
03/08/2014	06:30 - 07:00	Réserve rapide	A la hausse	0	*
03/08/2014	06:30 - 07:00	Réserve rapide	A la baisse	225	*
03/08/2014	06:30 - 07:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	06:30 - 07:00	Réserve complémentaire	A la baisse	399	*
03/08/2014	07:00 - 07:30	Réserve rapide	A la hausse	0	*
03/08/2014	07:00 - 07:30	Réserve rapide	A la baisse	225	*
03/08/2014	07:00 - 07:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	07:00 - 07:30	Réserve complémentaire	A la baisse	399	*
03/08/2014	07:30 - 08:00	Réserve rapide	A la hausse	0	*
03/08/2014	07:30 - 08:00	Réserve rapide	A la baisse	225	*
03/08/2014	07:30 - 08:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	07:30 - 08:00	Réserve complémentaire	A la baisse	399	*
03/08/2014	08:00 - 08:30	Réserve rapide	A la hausse	0	*
03/08/2014	08:00 - 08:30	Réserve rapide	A la baisse	50	*
03/08/2014	08:00 - 08:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	08:00 - 08:30	Réserve complémentaire	A la baisse	399	*
03/08/2014	08:30 - 09:00	Réserve rapide	A la hausse	0	*
03/08/2014	08:30 - 09:00	Réserve rapide	A la baisse	50	*
03/08/2014	08:30 - 09:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	08:30 - 09:00	Réserve complémentaire	A la baisse	399	*
03/08/2014	09:00 - 09:30	Réserve rapide	A la hausse	0	*
03/08/2014	09:00 - 09:30	Réserve rapide	A la baisse	160	*
03/08/2014	09:00 - 09:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	09:00 - 09:30	Réserve complémentaire	A la baisse	399	*
03/08/2014	09:30 - 10:00	Réserve rapide	A la hausse	0	*
03/08/2014	09:30 - 10:00	Réserve rapide	A la baisse	0	*
03/08/2014	09:30 - 10:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	09:30 - 10:00	Réserve complémentaire	A la baisse	399	*
03/08/2014	10:00 - 10:30	Réserve rapide	A la hausse	0	*
03/08/2014	10:00 - 10:30	Réserve rapide	A la baisse	160	*
03/08/2014	10:00 - 10:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	10:00 - 10:30	Réserve complémentaire	A la baisse	399	*
03/08/2014	10:30 - 11:00	Réserve rapide	A la hausse	0	*
03/08/2014	10:30 - 11:00	Réserve rapide	A la baisse	0	*
03/08/2014	10:30 - 11:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	10:30 - 11:00	Réserve complémentaire	A la baisse	404	*
03/08/2014	11:00 - 11:30	Réserve rapide	A la hausse	0	*
03/08/2014	11:00 - 11:30	Réserve rapide	A la baisse	125	*
03/08/2014	11:00 - 11:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	11:00 - 11:30	Réserve complémentaire	A la baisse	629	*
03/08/2014	11:30 - 12:00	Réserve rapide	A la hausse	0	*
03/08/2014	11:30 - 12:00	Réserve rapide	A la baisse	125	*
03/08/2014	11:30 - 12:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	11:30 - 12:00	Réserve complémentaire	A la baisse	382	*
03/08/2014	12:00 - 12:30	Réserve rapide	A la hausse	0	*
03/08/2014	12:00 - 12:30	Réserve rapide	A la baisse	0	*
03/08/2014	12:00 - 12:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	12:00 - 12:30	Réserve complémentaire	A la baisse	93	*
03/08/2014	12:30 - 13:00	Réserve rapide	A la hausse	68	*
03/08/2014	12:30 - 13:00	Réserve rapide	A la baisse	0	*
03/08/2014	12:30 - 13:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	12:30 - 13:00	Réserve complémentaire	A la baisse	0	*
03/08/2014	13:00 - 13:30	Réserve rapide	A la hausse	53	*
03/08/2014	13:00 - 13:30	Réserve rapide	A la baisse	558	*
03/08/2014	13:00 - 13:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	13:00 - 13:30	Réserve complémentaire	A la baisse	0	*
03/08/2014	13:30 - 14:00	Réserve rapide	A la hausse	0	*
03/08/2014	13:30 - 14:00	Réserve rapide	A la baisse	558	*
03/08/2014	13:30 - 14:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	13:30 - 14:00	Réserve complémentaire	A la baisse	0	*
03/08/2014	14:00 - 14:30	Réserve rapide	A la hausse	0	*
03/08/2014	14:00 - 14:30	Réserve rapide	A la baisse	285	*
03/08/2014	14:00 - 14:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	14:00 - 14:30	Réserve complémentaire	A la baisse	0	*
03/08/2014	14:30 - 15:00	Réserve rapide	A la hausse	0	*
03/08/2014	14:30 - 15:00	Réserve rapide	A la baisse	285	*
03/08/2014	14:30 - 15:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	14:30 - 15:00	Réserve complémentaire	A la baisse	125	*
03/08/2014	15:00 - 15:30	Réserve rapide	A la hausse	0	*
03/08/2014	15:00 - 15:30	Réserve rapide	A la baisse	175	*
03/08/2014	15:00 - 15:30	Réserve complémentaire	A la hausse	11	*
03/08/2014	15:00 - 15:30	Réserve complémentaire	A la baisse	351	*
03/08/2014	15:30 - 16:00	Réserve rapide	A la hausse	0	*
03/08/2014	15:30 - 16:00	Réserve rapide	A la baisse	259	*
03/08/2014	15:30 - 16:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	15:30 - 16:00	Réserve complémentaire	A la baisse	658	*
03/08/2014	16:00 - 16:30	Réserve rapide	A la hausse	0	*
03/08/2014	16:00 - 16:30	Réserve rapide	A la baisse	336	*
03/08/2014	16:00 - 16:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	16:00 - 16:30	Réserve complémentaire	A la baisse	536	*
03/08/2014	16:30 - 17:00	Réserve rapide	A la hausse	0	*
03/08/2014	16:30 - 17:00	Réserve rapide	A la baisse	336	*
03/08/2014	16:30 - 17:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	16:30 - 17:00	Réserve complémentaire	A la baisse	647	*
03/08/2014	17:00 - 17:30	Réserve rapide	A la hausse	0	*
03/08/2014	17:00 - 17:30	Réserve rapide	A la baisse	84	*
03/08/2014	17:00 - 17:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	17:00 - 17:30	Réserve complémentaire	A la baisse	647	*
03/08/2014	17:30 - 18:00	Réserve rapide	A la hausse	27	*
03/08/2014	17:30 - 18:00	Réserve rapide	A la baisse	77	*
03/08/2014	17:30 - 18:00	Réserve complémentaire	A la hausse	54	*
03/08/2014	17:30 - 18:00	Réserve complémentaire	A la baisse	810	*
03/08/2014	18:00 - 18:30	Réserve rapide	A la hausse	137	*
03/08/2014	18:00 - 18:30	Réserve rapide	A la baisse	18	*
03/08/2014	18:00 - 18:30	Réserve complémentaire	A la hausse	3	*
03/08/2014	18:00 - 18:30	Réserve complémentaire	A la baisse	903	*
03/08/2014	18:30 - 19:00	Réserve rapide	A la hausse	0	*
03/08/2014	18:30 - 19:00	Réserve rapide	A la baisse	0	*
03/08/2014	18:30 - 19:00	Réserve complémentaire	A la hausse	15	*
03/08/2014	18:30 - 19:00	Réserve complémentaire	A la baisse	651	*
03/08/2014	19:00 - 19:30	Réserve rapide	A la hausse	0	*
03/08/2014	19:00 - 19:30	Réserve rapide	A la baisse	0	*
03/08/2014	19:00 - 19:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	19:00 - 19:30	Réserve complémentaire	A la baisse	18	*
03/08/2014	19:30 - 20:00	Réserve rapide	A la hausse	0	*
03/08/2014	19:30 - 20:00	Réserve rapide	A la baisse	0	*
03/08/2014	19:30 - 20:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	19:30 - 20:00	Réserve complémentaire	A la baisse	0	*
03/08/2014	20:00 - 20:30	Réserve rapide	A la hausse	0	*
03/08/2014	20:00 - 20:30	Réserve rapide	A la baisse	190	*
03/08/2014	20:00 - 20:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	20:00 - 20:30	Réserve complémentaire	A la baisse	0	*
03/08/2014	20:30 - 21:00	Réserve rapide	A la hausse	0	*
03/08/2014	20:30 - 21:00	Réserve rapide	A la baisse	158	*
03/08/2014	20:30 - 21:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	20:30 - 21:00	Réserve complémentaire	A la baisse	0	*
03/08/2014	21:00 - 21:30	Réserve rapide	A la hausse	0	*
03/08/2014	21:00 - 21:30	Réserve rapide	A la baisse	95	*
03/08/2014	21:00 - 21:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	21:00 - 21:30	Réserve complémentaire	A la baisse	0	*
03/08/2014	21:30 - 22:00	Réserve rapide	A la hausse	16	*
03/08/2014	21:30 - 22:00	Réserve rapide	A la baisse	0	*
03/08/2014	21:30 - 22:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	21:30 - 22:00	Réserve complémentaire	A la baisse	0	*
03/08/2014	22:00 - 22:30	Réserve rapide	A la hausse	445	*
03/08/2014	22:00 - 22:30	Réserve rapide	A la baisse	414	*
03/08/2014	22:00 - 22:30	Réserve complémentaire	A la hausse	0	*
03/08/2014	22:00 - 22:30	Réserve complémentaire	A la baisse	0	*
03/08/2014	22:30 - 23:00	Réserve rapide	A la hausse	445	*
03/08/2014	22:30 - 23:00	Réserve rapide	A la baisse	72	*
03/08/2014	22:30 - 23:00	Réserve complémentaire	A la hausse	100	*
03/08/2014	22:30 - 23:00	Réserve complémentaire	A la baisse	0	*
03/08/2014	23:00 - 23:30	Réserve rapide	A la hausse	0	*
03/08/2014	23:00 - 23:30	Réserve rapide	A la baisse	255	*
03/08/2014	23:00 - 23:30	Réserve complémentaire	A la hausse	416	*
03/08/2014	23:00 - 23:30	Réserve complémentaire	A la baisse	0	*
03/08/2014	23:30 - 00:00	Réserve rapide	A la hausse	0	*
03/08/2014	23:30 - 00:00	Réserve rapide	A la baisse	313	*
03/08/2014	23:30 - 00:00	Réserve complémentaire	A la hausse	0	*
03/08/2014	23:30 - 00:00	Réserve complémentaire	A la baisse	0	*
05/08/2014	00:00 - 00:30	Réserve rapide	A la hausse	163	*
05/08/2014	00:00 - 00:30	Réserve rapide	A la baisse	0	*
05/08/2014	00:00 - 00:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	00:00 - 00:30	Réserve complémentaire	A la baisse	404	*
05/08/2014	00:30 - 01:00	Réserve rapide	A la hausse	0	*
05/08/2014	00:30 - 01:00	Réserve rapide	A la baisse	0	*
05/08/2014	00:30 - 01:00	Réserve complémentaire	A la hausse	137	*
05/08/2014	00:30 - 01:00	Réserve complémentaire	A la baisse	188	*
05/08/2014	01:00 - 01:30	Réserve rapide	A la hausse	0	*
05/08/2014	01:00 - 01:30	Réserve rapide	A la baisse	0	*
05/08/2014	01:00 - 01:30	Réserve complémentaire	A la hausse	68	*
05/08/2014	01:00 - 01:30	Réserve complémentaire	A la baisse	0	*
05/08/2014	01:30 - 02:00	Réserve rapide	A la hausse	0	*
05/08/2014	01:30 - 02:00	Réserve rapide	A la baisse	0	*
05/08/2014	01:30 - 02:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	01:30 - 02:00	Réserve complémentaire	A la baisse	0	*
05/08/2014	02:00 - 02:30	Réserve rapide	A la hausse	0	*
05/08/2014	02:00 - 02:30	Réserve rapide	A la baisse	0	*
05/08/2014	02:00 - 02:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	02:00 - 02:30	Réserve complémentaire	A la baisse	204	*
05/08/2014	02:30 - 03:00	Réserve rapide	A la hausse	0	*
05/08/2014	02:30 - 03:00	Réserve rapide	A la baisse	0	*
05/08/2014	02:30 - 03:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	02:30 - 03:00	Réserve complémentaire	A la baisse	275	*
05/08/2014	03:00 - 03:30	Réserve rapide	A la hausse	0	*
05/08/2014	03:00 - 03:30	Réserve rapide	A la baisse	0	*
05/08/2014	03:00 - 03:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	03:00 - 03:30	Réserve complémentaire	A la baisse	278	*
05/08/2014	03:30 - 04:00	Réserve rapide	A la hausse	0	*
05/08/2014	03:30 - 04:00	Réserve rapide	A la baisse	0	*
05/08/2014	03:30 - 04:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	03:30 - 04:00	Réserve complémentaire	A la baisse	89	*
05/08/2014	04:00 - 04:30	Réserve rapide	A la hausse	0	*
05/08/2014	04:00 - 04:30	Réserve rapide	A la baisse	0	*
05/08/2014	04:00 - 04:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	04:00 - 04:30	Réserve complémentaire	A la baisse	89	*
05/08/2014	04:30 - 05:00	Réserve rapide	A la hausse	0	*
05/08/2014	04:30 - 05:00	Réserve rapide	A la baisse	0	*
05/08/2014	04:30 - 05:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	04:30 - 05:00	Réserve complémentaire	A la baisse	89	*
05/08/2014	05:00 - 05:30	Réserve rapide	A la hausse	0	*
05/08/2014	05:00 - 05:30	Réserve rapide	A la baisse	0	*
05/08/2014	05:00 - 05:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	05:00 - 05:30	Réserve complémentaire	A la baisse	89	*
05/08/2014	05:30 - 06:00	Réserve rapide	A la hausse	0	*
05/08/2014	05:30 - 06:00	Réserve rapide	A la baisse	0	*
05/08/2014	05:30 - 06:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	05:30 - 06:00	Réserve complémentaire	A la baisse	229	*
05/08/2014	06:00 - 06:30	Réserve rapide	A la hausse	0	*
05/08/2014	06:00 - 06:30	Réserve rapide	A la baisse	0	*
05/08/2014	06:00 - 06:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	06:00 - 06:30	Réserve complémentaire	A la baisse	119	*
05/08/2014	06:30 - 07:00	Réserve rapide	A la hausse	0	*
05/08/2014	06:30 - 07:00	Réserve rapide	A la baisse	0	*
05/08/2014	06:30 - 07:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	06:30 - 07:00	Réserve complémentaire	A la baisse	0	*
05/08/2014	07:00 - 07:30	Réserve rapide	A la hausse	0	*
05/08/2014	07:00 - 07:30	Réserve rapide	A la baisse	0	*
05/08/2014	07:00 - 07:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	07:00 - 07:30	Réserve complémentaire	A la baisse	205	*
05/08/2014	07:30 - 08:00	Réserve rapide	A la hausse	0	*
05/08/2014	07:30 - 08:00	Réserve rapide	A la baisse	0	*
05/08/2014	07:30 - 08:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	07:30 - 08:00	Réserve complémentaire	A la baisse	103	*
05/08/2014	08:00 - 08:30	Réserve rapide	A la hausse	0	*
05/08/2014	08:00 - 08:30	Réserve rapide	A la baisse	39	*
05/08/2014	08:00 - 08:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	08:00 - 08:30	Réserve complémentaire	A la baisse	0	*
05/08/2014	08:30 - 09:00	Réserve rapide	A la hausse	0	*
05/08/2014	08:30 - 09:00	Réserve rapide	A la baisse	39	*
05/08/2014	08:30 - 09:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	08:30 - 09:00	Réserve complémentaire	A la baisse	0	*
05/08/2014	09:00 - 09:30	Réserve rapide	A la hausse	0	*
05/08/2014	09:00 - 09:30	Réserve rapide	A la baisse	0	*
05/08/2014	09:00 - 09:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	09:00 - 09:30	Réserve complémentaire	A la baisse	379	*
05/08/2014	09:30 - 10:00	Réserve rapide	A la hausse	0	*
05/08/2014	09:30 - 10:00	Réserve rapide	A la baisse	0	*
05/08/2014	09:30 - 10:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	09:30 - 10:00	Réserve complémentaire	A la baisse	713	*
05/08/2014	10:00 - 10:30	Réserve rapide	A la hausse	0	*
05/08/2014	10:00 - 10:30	Réserve rapide	A la baisse	0	*
05/08/2014	10:00 - 10:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	10:00 - 10:30	Réserve complémentaire	A la baisse	800	*
05/08/2014	10:30 - 11:00	Réserve rapide	A la hausse	0	*
05/08/2014	10:30 - 11:00	Réserve rapide	A la baisse	0	*
05/08/2014	10:30 - 11:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	10:30 - 11:00	Réserve complémentaire	A la baisse	791	*
05/08/2014	11:00 - 11:30	Réserve rapide	A la hausse	0	*
05/08/2014	11:00 - 11:30	Réserve rapide	A la baisse	0	*
05/08/2014	11:00 - 11:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	11:00 - 11:30	Réserve complémentaire	A la baisse	854	*
05/08/2014	11:30 - 12:00	Réserve rapide	A la hausse	0	*
05/08/2014	11:30 - 12:00	Réserve rapide	A la baisse	0	*
05/08/2014	11:30 - 12:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	11:30 - 12:00	Réserve complémentaire	A la baisse	863	*
05/08/2014	12:00 - 12:30	Réserve rapide	A la hausse	0	*
05/08/2014	12:00 - 12:30	Réserve rapide	A la baisse	0	*
05/08/2014	12:00 - 12:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	12:00 - 12:30	Réserve complémentaire	A la baisse	861	*
05/08/2014	12:30 - 13:00	Réserve rapide	A la hausse	0	*
05/08/2014	12:30 - 13:00	Réserve rapide	A la baisse	0	*
05/08/2014	12:30 - 13:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	12:30 - 13:00	Réserve complémentaire	A la baisse	506	*
05/08/2014	13:00 - 13:30	Réserve rapide	A la hausse	0	*
05/08/2014	13:00 - 13:30	Réserve rapide	A la baisse	0	*
05/08/2014	13:00 - 13:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	13:00 - 13:30	Réserve complémentaire	A la baisse	440	*
05/08/2014	13:30 - 14:00	Réserve rapide	A la hausse	6	*
05/08/2014	13:30 - 14:00	Réserve rapide	A la baisse	0	*
05/08/2014	13:30 - 14:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	13:30 - 14:00	Réserve complémentaire	A la baisse	407	*
05/08/2014	14:00 - 14:30	Réserve rapide	A la hausse	0	*
05/08/2014	14:00 - 14:30	Réserve rapide	A la baisse	82	*
05/08/2014	14:00 - 14:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	14:00 - 14:30	Réserve complémentaire	A la baisse	325	*
05/08/2014	14:30 - 15:00	Réserve rapide	A la hausse	0	*
05/08/2014	14:30 - 15:00	Réserve rapide	A la baisse	39	*
05/08/2014	14:30 - 15:00	Réserve complémentaire	A la hausse	10	*
05/08/2014	14:30 - 15:00	Réserve complémentaire	A la baisse	263	*
05/08/2014	15:00 - 15:30	Réserve rapide	A la hausse	0	*
05/08/2014	15:00 - 15:30	Réserve rapide	A la baisse	0	*
05/08/2014	15:00 - 15:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	15:00 - 15:30	Réserve complémentaire	A la baisse	281	*
05/08/2014	15:30 - 16:00	Réserve rapide	A la hausse	0	*
05/08/2014	15:30 - 16:00	Réserve rapide	A la baisse	0	*
05/08/2014	15:30 - 16:00	Réserve complémentaire	A la hausse	27	*
05/08/2014	15:30 - 16:00	Réserve complémentaire	A la baisse	328	*
05/08/2014	16:00 - 16:30	Réserve rapide	A la hausse	0	*
05/08/2014	16:00 - 16:30	Réserve rapide	A la baisse	0	*
05/08/2014	16:00 - 16:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	16:00 - 16:30	Réserve complémentaire	A la baisse	410	*
05/08/2014	16:30 - 17:00	Réserve rapide	A la hausse	32	*
05/08/2014	16:30 - 17:00	Réserve rapide	A la baisse	0	*
05/08/2014	16:30 - 17:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	16:30 - 17:00	Réserve complémentaire	A la baisse	480	*
05/08/2014	17:00 - 17:30	Réserve rapide	A la hausse	0	*
05/08/2014	17:00 - 17:30	Réserve rapide	A la baisse	0	*
05/08/2014	17:00 - 17:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	17:00 - 17:30	Réserve complémentaire	A la baisse	480	*
05/08/2014	17:30 - 18:00	Réserve rapide	A la hausse	0	*
05/08/2014	17:30 - 18:00	Réserve rapide	A la baisse	0	*
05/08/2014	17:30 - 18:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	17:30 - 18:00	Réserve complémentaire	A la baisse	464	*
05/08/2014	18:00 - 18:30	Réserve rapide	A la hausse	0	*
05/08/2014	18:00 - 18:30	Réserve rapide	A la baisse	0	*
05/08/2014	18:00 - 18:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	18:00 - 18:30	Réserve complémentaire	A la baisse	614	*
05/08/2014	18:30 - 19:00	Réserve rapide	A la hausse	0	*
05/08/2014	18:30 - 19:00	Réserve rapide	A la baisse	0	*
05/08/2014	18:30 - 19:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	18:30 - 19:00	Réserve complémentaire	A la baisse	630	*
05/08/2014	19:00 - 19:30	Réserve rapide	A la hausse	0	*
05/08/2014	19:00 - 19:30	Réserve rapide	A la baisse	0	*
05/08/2014	19:00 - 19:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	19:00 - 19:30	Réserve complémentaire	A la baisse	630	*
05/08/2014	19:30 - 20:00	Réserve rapide	A la hausse	0	*
05/08/2014	19:30 - 20:00	Réserve rapide	A la baisse	0	*
05/08/2014	19:30 - 20:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	19:30 - 20:00	Réserve complémentaire	A la baisse	630	*
05/08/2014	20:00 - 20:30	Réserve rapide	A la hausse	0	*
05/08/2014	20:00 - 20:30	Réserve rapide	A la baisse	0	*
05/08/2014	20:00 - 20:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	20:00 - 20:30	Réserve complémentaire	A la baisse	633	*
05/08/2014	20:30 - 21:00	Réserve rapide	A la hausse	0	*
05/08/2014	20:30 - 21:00	Réserve rapide	A la baisse	0	*
05/08/2014	20:30 - 21:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	20:30 - 21:00	Réserve complémentaire	A la baisse	509	*
05/08/2014	21:00 - 21:30	Réserve rapide	A la hausse	0	*
05/08/2014	21:00 - 21:30	Réserve rapide	A la baisse	0	*
05/08/2014	21:00 - 21:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	21:00 - 21:30	Réserve complémentaire	A la baisse	360	*
05/08/2014	21:30 - 22:00	Réserve rapide	A la hausse	0	*
05/08/2014	21:30 - 22:00	Réserve rapide	A la baisse	0	*
05/08/2014	21:30 - 22:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	21:30 - 22:00	Réserve complémentaire	A la baisse	334	*
05/08/2014	22:00 - 22:30	Réserve rapide	A la hausse	0	*
05/08/2014	22:00 - 22:30	Réserve rapide	A la baisse	0	*
05/08/2014	22:00 - 22:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	22:00 - 22:30	Réserve complémentaire	A la baisse	256	*
05/08/2014	22:30 - 23:00	Réserve rapide	A la hausse	68	*
05/08/2014	22:30 - 23:00	Réserve rapide	A la baisse	0	*
05/08/2014	22:30 - 23:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	22:30 - 23:00	Réserve complémentaire	A la baisse	256	*
05/08/2014	23:00 - 23:30	Réserve rapide	A la hausse	243	*
05/08/2014	23:00 - 23:30	Réserve rapide	A la baisse	0	*
05/08/2014	23:00 - 23:30	Réserve complémentaire	A la hausse	0	*
05/08/2014	23:00 - 23:30	Réserve complémentaire	A la baisse	257	*
05/08/2014	23:30 - 00:00	Réserve rapide	A la hausse	68	*
05/08/2014	23:30 - 00:00	Réserve rapide	A la baisse	0	*
05/08/2014	23:30 - 00:00	Réserve complémentaire	A la hausse	0	*
05/08/2014	23:30 - 00:00	Réserve complémentaire	A la baisse	447	*
07/08/2014	00:00 - 00:30	Réserve rapide	A la hausse	65	*
07/08/2014	00:00 - 00:30	Réserve rapide	A la baisse	0	*
07/08/2014	00:00 - 00:30	Réserve complémentaire	A la hausse	0	*
07/08/2014	00:00 - 00:30	Réserve complémentaire	A la baisse	0	*
